song_id,spotify_title,spotify_artist,emotion,score
91,Poker Face,Lady Gaga,surprise,0.0025462555066079295
91,Poker Face,Lady Gaga,fear,0.001616740088105727
91,Poker Face,Lady Gaga,sadness,0.00017180616740088107
69,Beaches,beabadoobee,trust,0.014345454545454545
69,Beaches,beabadoobee,fear,0.006581818181818183
69,Beaches,beabadoobee,joy,0.010577272727272727
69,Beaches,beabadoobee,anticipation,0.014554545454545454
69,Beaches,beabadoobee,disgust,0.0009590909090909091
69,Beaches,beabadoobee,surprise,0.0013499999999999999
69,Beaches,beabadoobee,sadness,0.0031772727272727274
79,Touch,KATSEYE,anticipation,0.011276881720430109
79,Touch,KATSEYE,fear,0.0032903225806451613
79,Touch,KATSEYE,joy,0.01971236559139785
79,Touch,KATSEYE,trust,0.015583333333333334
79,Touch,KATSEYE,anger,0.002282258064516129
79,Touch,KATSEYE,sadness,0.008784946236559139
79,Touch,KATSEYE,surprise,0.002056451612903226
79,Touch,KATSEYE,disgust,0.003736559139784946
130,NOKIA,Drake,anger,0.014266311584553928
130,NOKIA,Drake,disgust,0.01295739014647137
130,NOKIA,Drake,joy,0.03144873501997337
130,NOKIA,Drake,trust,0.033247669773635156
130,NOKIA,Drake,sadness,0.0037509986684420775
130,NOKIA,Drake,fear,0.0028282290279627166
130,NOKIA,Drake,surprise,0.0006764314247669774
130,NOKIA,Drake,anticipation,0.004170439414114513
112,Yellow,Coldplay,disgust,0.0019
112,Yellow,Coldplay,joy,0.016885714285714285
112,Yellow,Coldplay,trust,0.010976190476190476
113,Ivy,Frank Ocean,anticipation,0.029443271767810024
113,Ivy,Frank Ocean,joy,0.024575197889182058
113,Ivy,Frank Ocean,trust,0.025978891820580476
113,Ivy,Frank Ocean,surprise,0.014722955145118734
113,Ivy,Frank Ocean,anger,0.017018469656992087
113,Ivy,Frank Ocean,disgust,0.013625329815303431
113,Ivy,Frank Ocean,fear,0.01874406332453826
113,Ivy,Frank Ocean,sadness,0.02297889182058048
114,360,Charli xcx,joy,0.022064885496183205
114,360,Charli xcx,surprise,0.004770992366412214
114,360,Charli xcx,trust,0.014427480916030534
114,360,Charli xcx,anger,0.004187022900763358
114,360,Charli xcx,disgust,0.007511450381679389
114,360,Charli xcx,fear,0.004591603053435114
114,360,Charli xcx,sadness,0.010251908396946566
80,Mr. Brightside,The Killers,sadness,0.02350877192982456
80,Mr. Brightside,The Killers,anticipation,0.027852631578947372
80,Mr. Brightside,The Killers,joy,0.021010526315789476
80,Mr. Brightside,The Killers,surprise,0.009417543859649123
80,Mr. Brightside,The Killers,trust,0.011515789473684212
80,Mr. Brightside,The Killers,disgust,0.013810526315789473
80,Mr. Brightside,The Killers,anger,0.010385964912280702
80,Mr. Brightside,The Killers,fear,0.008919298245614035
129,Good Looking,Suki Waterhouse,anger,0.005352941176470588
129,Good Looking,Suki Waterhouse,disgust,0.006149321266968326
129,Good Looking,Suki Waterhouse,fear,0.01216289592760181
129,Good Looking,Suki Waterhouse,sadness,0.0029276018099547514
129,Good Looking,Suki Waterhouse,joy,0.01958823529411765
129,Good Looking,Suki Waterhouse,surprise,0.010755656108597286
129,Good Looking,Suki Waterhouse,anticipation,0.01775113122171946
129,Good Looking,Suki Waterhouse,trust,0.02271945701357466
82,Jigsaw Falling Into Place,Radiohead,sadness,0.01673949579831933
82,Jigsaw Falling Into Place,Radiohead,joy,0.013336134453781514
82,Jigsaw Falling Into Place,Radiohead,anticipation,0.00426890756302521
82,Jigsaw Falling Into Place,Radiohead,anger,0.005096638655462185
82,Jigsaw Falling Into Place,Radiohead,disgust,0.001642857142857143
82,Jigsaw Falling Into Place,Radiohead,fear,0.01544957983193277
82,Jigsaw Falling Into Place,Radiohead,trust,0.009873949579831932
82,Jigsaw Falling Into Place,Radiohead,surprise,0.001411764705882353
83,I Wanna Be Yours,Arctic Monkeys,trust,0.0040168776371308015
83,I Wanna Be Yours,Arctic Monkeys,joy,0.008632911392405065
83,I Wanna Be Yours,Arctic Monkeys,anger,0.0022320675105485235
83,I Wanna Be Yours,Arctic Monkeys,fear,0.0035611814345991553
83,I Wanna Be Yours,Arctic Monkeys,anticipation,0.003493670886075949
83,I Wanna Be Yours,Arctic Monkeys,sadness,0.0007932489451476793
85,Bring Me To Life,Evanescence,trust,0.03142296072507553
85,Bring Me To Life,Evanescence,sadness,0.01486404833836858
85,Bring Me To Life,Evanescence,joy,0.027752265861027203
85,Bring Me To Life,Evanescence,fear,0.009338368580060423
85,Bring Me To Life,Evanescence,surprise,0.0007069486404833838
85,Bring Me To Life,Evanescence,anger,0.0021027190332326283
85,Bring Me To Life,Evanescence,disgust,0.0026888217522658612
85,Bring Me To Life,Evanescence,anticipation,0.002809667673716012
103,we can't be friends (wait for your love),Ariana Grande,fear,0.011212996389891696
103,we can't be friends (wait for your love),Ariana Grande,surprise,0.0032454873646209385
103,we can't be friends (wait for your love),Ariana Grande,sadness,0.007555956678700361
103,we can't be friends (wait for your love),Ariana Grande,joy,0.05449097472924186
103,we can't be friends (wait for your love),Ariana Grande,trust,0.060299638989169645
103,we can't be friends (wait for your love),Ariana Grande,anticipation,0.035368231046931396
103,we can't be friends (wait for your love),Ariana Grande,anger,0.004945848375451264
103,we can't be friends (wait for your love),Ariana Grande,disgust,0.0019169675090252708
86,Flashing Lights,Kanye West,joy,0.025976676384839647
86,Flashing Lights,Kanye West,trust,0.02346938775510204
86,Flashing Lights,Kanye West,anticipation,0.007469387755102042
86,Flashing Lights,Kanye West,surprise,0.0010029154518950436
86,Flashing Lights,Kanye West,anger,0.009760932944606414
86,Flashing Lights,Kanye West,disgust,0.007603498542274051
86,Flashing Lights,Kanye West,fear,0.003186588921282799
86,Flashing Lights,Kanye West,sadness,0.0019125364431486882
87,The Only Exception,Paramore,sadness,0.014802325581395348
87,The Only Exception,Paramore,anger,0.0026666666666666666
87,The Only Exception,Paramore,disgust,0.0016666666666666666
87,The Only Exception,Paramore,fear,0.0074496124031007745
87,The Only Exception,Paramore,joy,0.023500000000000004
87,The Only Exception,Paramore,anticipation,0.0038333333333333327
87,The Only Exception,Paramore,trust,0.043263565891472865
87,The Only Exception,Paramore,surprise,0.0009069767441860465
88,Just Dance,Lady Gaga,trust,0.030227272727272724
88,Just Dance,Lady Gaga,anticipation,0.005518595041322315
88,Just Dance,Lady Gaga,surprise,0.004828512396694214
88,Just Dance,Lady Gaga,fear,0.003196280991735537
88,Just Dance,Lady Gaga,joy,0.044070247933884324
88,Just Dance,Lady Gaga,sadness,0.009076446280991737
88,Just Dance,Lady Gaga,disgust,0.006407024793388429
88,Just Dance,Lady Gaga,anger,0.0028181818181818178
89,Cigarettes out the Window,TV Girl,fear,0.0013569131832797427
89,Cigarettes out the Window,TV Girl,anger,0.00019614147909967846
89,Cigarettes out the Window,TV Girl,disgust,0.001707395498392283
89,Cigarettes out the Window,TV Girl,joy,0.0029035369774919615
89,Cigarettes out the Window,TV Girl,surprise,0.002961414790996785
89,Cigarettes out the Window,TV Girl,sadness,0.008186495176848874
90,Promiscuous,Nelly Furtado,anger,0.010092799999999997
90,Promiscuous,Nelly Furtado,fear,0.009729600000000001
90,Promiscuous,Nelly Furtado,sadness,0.0142352
90,Promiscuous,Nelly Furtado,anticipation,0.008563199999999998
90,Promiscuous,Nelly Furtado,disgust,0.0050224
90,Promiscuous,Nelly Furtado,joy,0.0050912
90,Promiscuous,Nelly Furtado,surprise,0.0023872
90,Promiscuous,Nelly Furtado,trust,0.0118624
92,No. 1 Party Anthem,Arctic Monkeys,fear,0.006176666666666667
92,No. 1 Party Anthem,Arctic Monkeys,surprise,0.00391
92,No. 1 Party Anthem,Arctic Monkeys,trust,0.020126666666666668
92,No. 1 Party Anthem,Arctic Monkeys,joy,0.036096666666666666
92,No. 1 Party Anthem,Arctic Monkeys,anger,0.00125
92,No. 1 Party Anthem,Arctic Monkeys,disgust,0.003176666666666667
92,No. 1 Party Anthem,Arctic Monkeys,anticipation,0.009426666666666668
92,No. 1 Party Anthem,Arctic Monkeys,sadness,0.004426666666666667
93,That’s So True,Gracie Abrams,disgust,0.004284848484848484
93,That’s So True,Gracie Abrams,anticipation,0.01746666666666667
93,That’s So True,Gracie Abrams,joy,0.019036363636363633
93,That’s So True,Gracie Abrams,sadness,0.023445454545454544
93,That’s So True,Gracie Abrams,anger,0.012457575757575758
93,That’s So True,Gracie Abrams,fear,0.013263636363636366
93,That’s So True,Gracie Abrams,surprise,0.003857575757575757
93,That’s So True,Gracie Abrams,trust,0.017924242424242426
94,Everlong,Foo Fighters,sadness,0.005441640378548896
94,Everlong,Foo Fighters,disgust,0.0021924290220820186
94,Everlong,Foo Fighters,joy,0.020917981072555207
94,Everlong,Foo Fighters,surprise,0.008107255520504732
94,Everlong,Foo Fighters,anticipation,0.010211356466876972
94,Everlong,Foo Fighters,trust,0.023410094637223974
95,Every Breath You Take,The Police,joy,0.024944751381215463
95,Every Breath You Take,The Police,surprise,0.012342541436464089
95,Every Breath You Take,The Police,trust,0.023267955801104974
95,Every Breath You Take,The Police,anticipation,0.008174033149171272
95,Every Breath You Take,The Police,fear,0.004674033149171271
95,Every Breath You Take,The Police,sadness,0.005654696132596685
96,Be Quiet and Drive (Far Away),Deftones,joy,0.0071312500000000004
96,Be Quiet and Drive (Far Away),Deftones,anticipation,0.00239375
96,Be Quiet and Drive (Far Away),Deftones,surprise,0.00136875
96,Be Quiet and Drive (Far Away),Deftones,trust,0.00385625
97,EARFQUAKE,"Tyler, The Creator",trust,0.04609620253164555
97,EARFQUAKE,"Tyler, The Creator",anticipation,0.0064506329113924055
97,EARFQUAKE,"Tyler, The Creator",anger,0.009934177215189873
97,EARFQUAKE,"Tyler, The Creator",disgust,0.008384810126582279
97,EARFQUAKE,"Tyler, The Creator",fear,0.029341772151898735
97,EARFQUAKE,"Tyler, The Creator",sadness,0.02857721518987342
97,EARFQUAKE,"Tyler, The Creator",joy,0.02317215189873418
97,EARFQUAKE,"Tyler, The Creator",surprise,0.014111392405063292
98,Cherry Waves,Deftones,joy,0.017210526315789478
98,Cherry Waves,Deftones,sadness,0.02290225563909775
98,Cherry Waves,Deftones,trust,0.014849624060150377
98,Cherry Waves,Deftones,fear,0.021616541353383457
98,Cherry Waves,Deftones,anticipation,0.020676691729323307
99,Rock That Body,Black Eyed Peas,joy,0.012568075117370892
99,Rock That Body,Black Eyed Peas,trust,0.012464788732394367
99,Rock That Body,Black Eyed Peas,sadness,0.0027276995305164317
99,Rock That Body,Black Eyed Peas,anticipation,0.0018450704225352113
99,Rock That Body,Black Eyed Peas,fear,0.005987480438184665
99,Rock That Body,Black Eyed Peas,anger,0.006250391236306729
99,Rock That Body,Black Eyed Peas,surprise,0.0030203442879499216
99,Rock That Body,Black Eyed Peas,disgust,0.0007949921752738654
100,White Ferrari,Frank Ocean,anger,0.003845323741007194
100,White Ferrari,Frank Ocean,disgust,0.0028992805755395684
100,White Ferrari,Frank Ocean,fear,0.004442446043165467
100,White Ferrari,Frank Ocean,sadness,0.004327338129496402
100,White Ferrari,Frank Ocean,anticipation,0.01639928057553957
100,White Ferrari,Frank Ocean,joy,0.044762589928057546
100,White Ferrari,Frank Ocean,surprise,0.006356115107913669
100,White Ferrari,Frank Ocean,trust,0.032910071942446044
132,My Kind of Woman,Mac DeMarco,joy,0.03643571428571429
132,My Kind of Woman,Mac DeMarco,anger,0.012564285714285714
132,My Kind of Woman,Mac DeMarco,fear,0.009957142857142859
132,My Kind of Woman,Mac DeMarco,sadness,0.017021428571428573
132,My Kind of Woman,Mac DeMarco,disgust,0.004464285714285714
132,My Kind of Woman,Mac DeMarco,anticipation,0.010935714285714286
132,My Kind of Woman,Mac DeMarco,trust,0.03587857142857143
132,My Kind of Woman,Mac DeMarco,surprise,0.0025642857142857143
102,Picture You,Chappell Roan,joy,0.004739336492890996
102,Picture You,Chappell Roan,surprise,0.002184834123222749
102,Picture You,Chappell Roan,anticipation,0.001962085308056872
102,Picture You,Chappell Roan,trust,0.00862085308056872
102,Picture You,Chappell Roan,sadness,0.0013317535545023698
102,Picture You,Chappell Roan,fear,0.010436018957345972
104,Thinkin Bout You,Frank Ocean,fear,0.0023450479233226838
104,Thinkin Bout You,Frank Ocean,disgust,0.0032428115015974445
104,Thinkin Bout You,Frank Ocean,sadness,0.003214057507987221
104,Thinkin Bout You,Frank Ocean,trust,0.007111821086261981
104,Thinkin Bout You,Frank Ocean,anger,0.022603833865814695
104,Thinkin Bout You,Frank Ocean,anticipation,0.007415335463258785
104,Thinkin Bout You,Frank Ocean,joy,0.008865814696485622
105,Cry,Cigarettes After Sex,sadness,0.025423728813559324
105,Cry,Cigarettes After Sex,anticipation,0.022372881355932208
105,Cry,Cigarettes After Sex,joy,0.04602542372881356
105,Cry,Cigarettes After Sex,trust,0.049923728813559325
105,Cry,Cigarettes After Sex,fear,0.003398305084745763
105,Cry,Cigarettes After Sex,surprise,0.0018559322033898306
106,Numb,Linkin Park,anger,0.003378839590443686
106,Numb,Linkin Park,anticipation,0.00709556313993174
106,Numb,Linkin Park,disgust,0.004825938566552901
106,Numb,Linkin Park,fear,0.010136518771331057
106,Numb,Linkin Park,joy,0.0018668941979522182
106,Numb,Linkin Park,sadness,0.014211604095563138
106,Numb,Linkin Park,surprise,0.0025324232081911265
106,Numb,Linkin Park,trust,0.013331058020477815
107,About You,The 1975,fear,0.01515929203539823
107,About You,The 1975,sadness,0.031154867256637176
107,About You,The 1975,anticipation,0.007774336283185841
107,About You,The 1975,joy,0.00736283185840708
107,About You,The 1975,trust,0.006464601769911506
107,About You,The 1975,surprise,0.0016238938053097344
107,About You,The 1975,anger,0.003252212389380531
107,About You,The 1975,disgust,0.0015884955752212388
108,All I Wanted,Paramore,sadness,0.012846153846153844
108,All I Wanted,Paramore,trust,0.010874125874125874
108,All I Wanted,Paramore,disgust,0.0037692307692307695
108,All I Wanted,Paramore,fear,0.005244755244755245
108,All I Wanted,Paramore,joy,0.008195804195804195
108,All I Wanted,Paramore,anticipation,0.009615384615384616
108,All I Wanted,Paramore,surprise,0.0036083916083916086
109,The Night We Met,Lord Huron,sadness,0.01045945945945946
109,The Night We Met,Lord Huron,trust,0.002578378378378378
109,The Night We Met,Lord Huron,anger,0.004610810810810811
109,The Night We Met,Lord Huron,disgust,0.0036756756756756758
109,The Night We Met,Lord Huron,fear,0.01816216216216216
109,The Night We Met,Lord Huron,joy,0.002027027027027027
115,Dark Red,Steve Lacy,anger,0.013463414634146341
115,Dark Red,Steve Lacy,disgust,0.007788617886178862
115,Dark Red,Steve Lacy,fear,0.008207317073170732
115,Dark Red,Steve Lacy,sadness,0.015788617886178864
115,Dark Red,Steve Lacy,anticipation,0.01613008130081301
115,Dark Red,Steve Lacy,surprise,0.004345528455284553
115,Dark Red,Steve Lacy,joy,0.01752845528455284
115,Dark Red,Steve Lacy,trust,0.014959349593495935
110,Do I Wanna Know?,Arctic Monkeys,anger,0.003304568527918782
110,Do I Wanna Know?,Arctic Monkeys,fear,0.003215736040609137
110,Do I Wanna Know?,Arctic Monkeys,trust,0.004616751269035533
110,Do I Wanna Know?,Arctic Monkeys,joy,0.008692893401015228
110,Do I Wanna Know?,Arctic Monkeys,sadness,0.0135253807106599
110,Do I Wanna Know?,Arctic Monkeys,anticipation,0.01431218274111675
110,Do I Wanna Know?,Arctic Monkeys,surprise,0.0021598984771573604
147,DENIAL IS A RIVER,Doechii,anticipation,0.011712204007285974
147,DENIAL IS A RIVER,Doechii,trust,0.01782149362477231
147,DENIAL IS A RIVER,Doechii,fear,0.005519125683060109
147,DENIAL IS A RIVER,Doechii,sadness,0.006506375227686703
147,DENIAL IS A RIVER,Doechii,joy,0.008499089253187615
147,DENIAL IS A RIVER,Doechii,anger,0.007879781420765026
147,DENIAL IS A RIVER,Doechii,disgust,0.003954462659380692
147,DENIAL IS A RIVER,Doechii,surprise,0.0015081967213114752
148,Exit Music (For A Film),Radiohead,anticipation,0.048896226415094335
148,Exit Music (For A Film),Radiohead,fear,0.019462264150943397
148,Exit Music (For A Film),Radiohead,trust,0.05366981132075471
148,Exit Music (For A Film),Radiohead,anger,0.05799056603773585
148,Exit Music (For A Film),Radiohead,disgust,0.008773584905660377
148,Exit Music (For A Film),Radiohead,sadness,0.06226415094339624
148,Exit Music (For A Film),Radiohead,surprise,0.022330188679245282
148,Exit Music (For A Film),Radiohead,joy,0.06898113207547171
149,Starboy,The Weeknd,anticipation,0.013510330578512397
149,Starboy,The Weeknd,joy,0.021055785123966945
149,Starboy,The Weeknd,trust,0.02103099173553719
149,Starboy,The Weeknd,anger,0.009946280991735537
149,Starboy,The Weeknd,fear,0.014068181818181818
149,Starboy,The Weeknd,sadness,0.01924380165289256
149,Starboy,The Weeknd,disgust,0.0026776859504132233
149,Starboy,The Weeknd,surprise,0.0020020661157024795
150,Chop Suey!,System Of A Down,anger,0.029211895910780664
150,Chop Suey!,System Of A Down,fear,0.040468401486988846
150,Chop Suey!,System Of A Down,sadness,0.06421933085501859
150,Chop Suey!,System Of A Down,trust,0.05065427509293682
150,Chop Suey!,System Of A Down,surprise,0.0034795539033457253
150,Chop Suey!,System Of A Down,joy,0.006089219330855019
150,Chop Suey!,System Of A Down,anticipation,0.015550185873605947
160,I Bet on Losing Dogs,Mitski,joy,0.030136363636363635
160,I Bet on Losing Dogs,Mitski,anger,0.017558441558441558
160,I Bet on Losing Dogs,Mitski,sadness,0.04399350649350649
160,I Bet on Losing Dogs,Mitski,anticipation,0.01648051948051948
160,I Bet on Losing Dogs,Mitski,trust,0.008525974025974025
160,I Bet on Losing Dogs,Mitski,disgust,0.002435064935064935
160,I Bet on Losing Dogs,Mitski,fear,0.014928571428571428
160,I Bet on Losing Dogs,Mitski,surprise,0.004415584415584415
116,tv off (feat. lefty gunplay),Kendrick Lamar,trust,0.009519531250000001
116,tv off (feat. lefty gunplay),Kendrick Lamar,anger,0.0212890625
116,tv off (feat. lefty gunplay),Kendrick Lamar,disgust,0.017963541666666655
116,tv off (feat. lefty gunplay),Kendrick Lamar,fear,0.02510677083333333
116,tv off (feat. lefty gunplay),Kendrick Lamar,sadness,0.015274739583333335
116,tv off (feat. lefty gunplay),Kendrick Lamar,anticipation,0.009295572916666666
116,tv off (feat. lefty gunplay),Kendrick Lamar,joy,0.01820442708333334
116,tv off (feat. lefty gunplay),Kendrick Lamar,surprise,0.010946614583333335
117,Why'd You Only Call Me When You're High?,Arctic Monkeys,joy,0.008417910447761195
117,Why'd You Only Call Me When You're High?,Arctic Monkeys,anticipation,0.008485074626865671
117,Why'd You Only Call Me When You're High?,Arctic Monkeys,fear,0.0028768656716417905
117,Why'd You Only Call Me When You're High?,Arctic Monkeys,disgust,0.0021007462686567164
117,Why'd You Only Call Me When You're High?,Arctic Monkeys,trust,0.006291044776119403
117,Why'd You Only Call Me When You're High?,Arctic Monkeys,anger,0.0016902985074626867
117,Why'd You Only Call Me When You're High?,Arctic Monkeys,sadness,0.0015746268656716418
117,Why'd You Only Call Me When You're High?,Arctic Monkeys,surprise,0.0019514925373134329
118,365,Charli xcx,joy,0.02035945485519591
118,365,Charli xcx,trust,0.007521294718909711
118,365,Charli xcx,surprise,0.0051124361158432705
118,365,Charli xcx,anger,0.004497444633730835
118,365,Charli xcx,anticipation,0.006511073253833049
119,CRAZY,LE SSERAFIM,trust,0.03847509578544061
119,CRAZY,LE SSERAFIM,anticipation,0.012793103448275864
119,CRAZY,LE SSERAFIM,joy,0.020659003831417624
119,CRAZY,LE SSERAFIM,surprise,0.008551724137931035
119,CRAZY,LE SSERAFIM,anger,0.06130268199233716
119,CRAZY,LE SSERAFIM,fear,0.06363218390804598
119,CRAZY,LE SSERAFIM,sadness,0.04511877394636017
120,Stateside,PinkPantheress,anticipation,0.004295580110497238
120,Stateside,PinkPantheress,fear,0.00474585635359116
120,Stateside,PinkPantheress,anger,0.0017154696132596686
120,Stateside,PinkPantheress,trust,0.0013370165745856353
121,Borderline,Tame Impala,sadness,0.015451807228915662
121,Borderline,Tame Impala,anticipation,0.02701807228915663
121,Borderline,Tame Impala,fear,0.006587349397590361
121,Borderline,Tame Impala,anger,0.005569277108433735
121,Borderline,Tame Impala,joy,0.03254216867469879
121,Borderline,Tame Impala,trust,0.02497590361445783
121,Borderline,Tame Impala,surprise,0.007509036144578314
123,Bad Habit,Steve Lacy,sadness,0.009669975186104218
123,Bad Habit,Steve Lacy,trust,0.0064516129032258064
123,Bad Habit,Steve Lacy,anger,0.007937965260545906
123,Bad Habit,Steve Lacy,disgust,0.004305210918114144
123,Bad Habit,Steve Lacy,fear,0.007997518610421837
123,Bad Habit,Steve Lacy,surprise,0.008377171215880894
123,Bad Habit,Steve Lacy,anticipation,0.006610421836228287
123,Bad Habit,Steve Lacy,joy,0.007501240694789082
124,Break Stuff,Limp Bizkit,sadness,0.0035547619047619056
124,Break Stuff,Limp Bizkit,joy,0.0060619047619047605
124,Break Stuff,Limp Bizkit,anger,0.01793095238095238
124,Break Stuff,Limp Bizkit,disgust,0.02398571428571429
124,Break Stuff,Limp Bizkit,surprise,0.011626190476190476
124,Break Stuff,Limp Bizkit,trust,0.007847619047619048
124,Break Stuff,Limp Bizkit,fear,0.005342857142857142
124,Break Stuff,Limp Bizkit,anticipation,0.004926190476190476
125,Still into You,Paramore,trust,0.010120481927710843
125,Still into You,Paramore,joy,0.026885542168674698
125,Still into You,Paramore,anger,0.0026385542168674697
125,Still into You,Paramore,anticipation,0.01358433734939759
125,Still into You,Paramore,surprise,0.010840361445783134
125,Still into You,Paramore,sadness,0.0017319277108433734
125,Still into You,Paramore,disgust,0.0006596385542168674
125,Still into You,Paramore,fear,0.0003283132530120482
126,Everybody Wants To Rule The World,Tears For Fears,joy,0.032225000000000004
126,Everybody Wants To Rule The World,Tears For Fears,disgust,0.0008312500000000001
126,Everybody Wants To Rule The World,Tears For Fears,anticipation,0.009843750000000002
126,Everybody Wants To Rule The World,Tears For Fears,sadness,0.01084375
126,Everybody Wants To Rule The World,Tears For Fears,trust,0.032037500000000003
126,Everybody Wants To Rule The World,Tears For Fears,fear,0.009587499999999999
128,Femininomenon,Chappell Roan,anticipation,0.008025540275049118
128,Femininomenon,Chappell Roan,sadness,0.022766208251473484
128,Femininomenon,Chappell Roan,joy,0.012722986247544204
128,Femininomenon,Chappell Roan,anger,0.08716306483300595
128,Femininomenon,Chappell Roan,trust,0.03732809430255406
128,Femininomenon,Chappell Roan,disgust,0.03552848722986247
128,Femininomenon,Chappell Roan,fear,0.013481335952848719
128,Femininomenon,Chappell Roan,surprise,0.0011355599214145382
133,Passionfruit,Drake,anger,0.01782017543859649
133,Passionfruit,Drake,disgust,0.013771929824561402
133,Passionfruit,Drake,anticipation,0.020868421052631578
133,Passionfruit,Drake,surprise,0.0025350877192982456
133,Passionfruit,Drake,joy,0.01583333333333333
133,Passionfruit,Drake,trust,0.018364035087719298
133,Passionfruit,Drake,fear,0.0019210526315789475
133,Passionfruit,Drake,sadness,0.0014385964912280703
134,End of Beginning,Djo,sadness,0.024772020725388606
134,End of Beginning,Djo,joy,0.005652849740932642
134,End of Beginning,Djo,trust,0.009554404145077721
134,End of Beginning,Djo,surprise,0.0013367875647668395
134,End of Beginning,Djo,anticipation,0.004699481865284974
135,lacy,Olivia Rodrigo,trust,0.0194337899543379
135,lacy,Olivia Rodrigo,joy,0.014890410958904109
135,lacy,Olivia Rodrigo,anger,0.025242009132420088
135,lacy,Olivia Rodrigo,disgust,0.02075799086757991
135,lacy,Olivia Rodrigo,fear,0.015310502283105024
135,lacy,Olivia Rodrigo,sadness,0.011831050228310502
135,lacy,Olivia Rodrigo,anticipation,0.010319634703196348
135,lacy,Olivia Rodrigo,surprise,0.0029223744292237444
136,The Adults Are Talking,The Strokes,anger,0.006214076246334311
136,The Adults Are Talking,The Strokes,disgust,0.005085043988269795
136,The Adults Are Talking,The Strokes,fear,0.0023841642228739
136,The Adults Are Talking,The Strokes,sadness,0.007202346041055718
136,The Adults Are Talking,The Strokes,joy,0.002750733137829912
138,Into You,Ariana Grande,sadness,0.0011859504132231405
138,Into You,Ariana Grande,anger,0.005902892561983471
138,Into You,Ariana Grande,fear,0.012132231404958676
138,Into You,Ariana Grande,joy,0.0233099173553719
138,Into You,Ariana Grande,anticipation,0.004146694214876033
138,Into You,Ariana Grande,trust,0.002165289256198347
139,Not Allowed,TV Girl,anticipation,0.033294372294372286
139,Not Allowed,TV Girl,joy,0.038203463203463205
139,Not Allowed,TV Girl,trust,0.040034632034632034
139,Not Allowed,TV Girl,disgust,0.011248917748917757
139,Not Allowed,TV Girl,fear,0.006586580086580087
139,Not Allowed,TV Girl,sadness,0.01843506493506493
139,Not Allowed,TV Girl,anger,0.004541125541125541
139,Not Allowed,TV Girl,surprise,0.015396103896103895
137,Weird Fishes / Arpeggi,Radiohead,trust,0.016918032786885244
137,Weird Fishes / Arpeggi,Radiohead,joy,0.002344262295081967
137,Weird Fishes / Arpeggi,Radiohead,sadness,0.015581967213114755
137,Weird Fishes / Arpeggi,Radiohead,disgust,0.011991803278688526
137,Weird Fishes / Arpeggi,Radiohead,anger,0.025967213114754098
137,Weird Fishes / Arpeggi,Radiohead,fear,0.017565573770491807
137,Weird Fishes / Arpeggi,Radiohead,surprise,0.008459016393442624
137,Weird Fishes / Arpeggi,Radiohead,anticipation,0.020491803278688523
143,"I Love You, I'm Sorry",Gracie Abrams,trust,0.027496835443037975
143,"I Love You, I'm Sorry",Gracie Abrams,joy,0.0357246835443038
143,"I Love You, I'm Sorry",Gracie Abrams,sadness,0.021025316455696202
143,"I Love You, I'm Sorry",Gracie Abrams,anger,0.012930379746835445
143,"I Love You, I'm Sorry",Gracie Abrams,fear,0.013474683544303794
143,"I Love You, I'm Sorry",Gracie Abrams,surprise,0.013544303797468356
143,"I Love You, I'm Sorry",Gracie Abrams,anticipation,0.008626582278481013
143,"I Love You, I'm Sorry",Gracie Abrams,disgust,0.008974683544303797
144,Not Like Us,Kendrick Lamar,joy,0.01619422863485017
144,Not Like Us,Kendrick Lamar,sadness,0.00923085460599334
144,Not Like Us,Kendrick Lamar,anger,0.017508324084350723
144,Not Like Us,Kendrick Lamar,fear,0.01164705882352941
144,Not Like Us,Kendrick Lamar,trust,0.02768923418423974
144,Not Like Us,Kendrick Lamar,disgust,0.011537180910099889
144,Not Like Us,Kendrick Lamar,anticipation,0.010873473917869036
144,Not Like Us,Kendrick Lamar,surprise,0.004778024417314095
141,For the First Time,Mac DeMarco,joy,0.017005813953488373
141,For the First Time,Mac DeMarco,sadness,0.005866279069767441
141,For the First Time,Mac DeMarco,anticipation,0.03681395348837209
141,For the First Time,Mac DeMarco,trust,0.028627906976744184
141,For the First Time,Mac DeMarco,anger,0.0017093023255813952
141,For the First Time,Mac DeMarco,disgust,0.00163953488372093
141,For the First Time,Mac DeMarco,fear,0.0038139534883720933
141,For the First Time,Mac DeMarco,surprise,0.0041744186046511625
140,Les,Childish Gambino,joy,0.0351340341655716
140,Les,Childish Gambino,trust,0.03479894875164258
140,Les,Childish Gambino,anticipation,0.02085413929040735
140,Les,Childish Gambino,surprise,0.016950065703022345
140,Les,Childish Gambino,anger,0.008947437582128778
140,Les,Childish Gambino,disgust,0.008835742444152432
140,Les,Childish Gambino,fear,0.00459395532194481
140,Les,Childish Gambino,sadness,0.005768725361366624
142,On Melancholy Hill,Gorillaz,sadness,0.008871428571428572
142,On Melancholy Hill,Gorillaz,anger,0.0
142,On Melancholy Hill,Gorillaz,anticipation,0.0016214285714285714
142,On Melancholy Hill,Gorillaz,disgust,0.0002785714285714286
142,On Melancholy Hill,Gorillaz,joy,0.0253
142,On Melancholy Hill,Gorillaz,surprise,0.0005571428571428572
142,On Melancholy Hill,Gorillaz,trust,0.019142857142857145
145,Falling Behind,Laufey,sadness,0.0371069182389937
